user_id,product_id,context_id,rating,timestamp
A589343,B1004796,552,4,1737390970
A270234,B1003071,1173,5,1754931840
A310082,B1001978,644,4,1751671538
A325599,B1001405,1334,4,1759121499
A406792,B1000003,504,4,1756634170
A608418,B1002353,1107,3,1756556312
A843318,B1001347,1058,5,1740642238
A267298,B1003139,1470,4,1747202021
A259975,B1000185,333,4,1747428300
A687131,B1000736,498,5,1738064463
A676693,B1004524,784,4,1758057902
A713483,B1000421,1262,5,1756277436
A855578,B1001555,521,4,1755111912
A491801,B1001159,382,4,1755908686
A326369,B1003844,185,5,1741334464
A842434,B1000038,935,5,1746741722
A318796,B1002077,518,5,1758890285
A520278,B1003674,135,5,1754521964
A112994,B1002325,1265,5,1746806596
A747179,B1001899,1109,5,1750098336
A273220,B1000459,550,5,1743544217
A908697,B1000788,920,5,1743165008
A260807,B1002067,61,5,1746455386
A503537,B1002610,270,5,1735583301
A612644,B1001748,253,4,1754966848
A791518,B1001186,687,5,1744984846
A391117,B1002711,1361,4,1748484706
A194623,B1000449,1388,4,1740724386
A751273,B1004193,1148,4,1754271847
A100038,B1004229,1154,5,1747537798
A804303,B1001692,1174,4,1735014569
A690328,B1003006,1425,5,1750803758
A891957,B1004804,1050,5,1751871566
A595280,B1001867,426,4,1739580014
A458249,B1000375,1373,5,1752951601
A259121,B1004055,618,5,1742733480
A786584,B1000575,466,5,1735187452
A638569,B1002880,296,3,1740888587
A117022,B1003906,972,4,1751897601
A725775,B1002063,100,5,1758137311
A895587,B1002032,426,5,1764192691
A327564,B1002877,940,3,1761487919
A670920,B1000342,828,5,1740307436
A926071,B1002157,969,5,1763024982
A772415,B1004589,710,4,1758302882
A434930,B1001170,728,4,1743161416
A140400,B1004303,569,5,1763693718
A745933,B1002792,163,3,1762452528
A874546,B1004317,1373,5,1765203232
A160666,B1002050,1243,5,1747722266
A462553,B1000529,1371,5,1738645632
A840381,B1003310,598,5,1751648326
A352926,B1004640,661,5,1754980672
A298181,B1002467,666,5,1744528418
A278596,B1000784,835,5,1761541174
A209623,B1004184,259,5,1756668121
A142413,B1004036,482,5,1743942377
A413389,B1002723,1079,5,1744321819
A489463,B1004168,455,5,1752109332
A122423,B1004010,208,5,1757655037
A798508,B1003027,1283,5,1742556318
A271320,B1003814,1466,3,1735408156
A622006,B1000970,1105,5,1760464735
A807491,B1000207,117,3,1746498955
A248292,B1002265,1345,5,1737004664
A352926,B1003534,523,4,1764643090
A998953,B1002083,28,5,1750897674
A994872,B1000208,918,5,1736587847
A934051,B1000930,96,5,1756798610
A319386,B1000911,777,5,1736497383
A861678,B1000421,889,5,1753080340
A662645,B1000282,249,4,1758080732
A178119,B1003590,796,5,1744653534
A515981,B1004209,612,5,1739137359
A171549,B1002752,661,3,1743383432
A909159,B1003509,547,5,1753297793
A481404,B1004079,975,5,1758848815
A851053,B1004653,591,5,1765351033
A368741,B1003227,258,3,1740507089
A387575,B1001606,415,4,1739971469
A658727,B1001101,515,5,1739730641
A112404,B1001554,841,5,1746096493
A372239,B1000183,153,3,1754369079
A313953,B1003217,960,5,1758043028
A579136,B1000732,913,5,1762248561
A390306,B1004009,407,5,1756060365
A914908,B1003410,93,4,1750666240
A745506,B1001379,617,4,1751287373
A445322,B1004186,1264,5,1738276129
A821337,B1004500,324,4,1748230773
A333176,B1002705,678,5,1748626560
A125005,B1003255,655,5,1761213726
A273557,B1002258,579,5,1762003651
A191606,B1000043,1483,5,1765476295
A939624,B1001903,507,5,1753692825
A953825,B1003719,1295,4,1761887203
A811717,B1000547,1387,4,1745954600
A284165,B1000378,456,5,1755111373
A698029,B1001359,1471,5,1736500936
A174500,B1001752,1176,4,1735355952
A809182,B1003382,1145,5,1757441273
A675095,B1004830,1013,5,1765432136
A809800,B1004441,847,5,1749454228
A748726,B1003827,788,5,1746227395
A930468,B1004270,910,5,1739843165
A182148,B1003597,1109,5,1756774791
A377839,B1000220,218,4,1763443882
A880428,B1003622,433,5,1746116049
A378271,B1001499,1280,5,1740619100
A857476,B1002164,1007,4,1736788642
A294281,B1004210,539,5,1763187186
A325208,B1002506,1434,5,1741274760
A376163,B1003111,775,3,1737824556
A977625,B1004615,38,5,1748314500
A170613,B1004668,394,5,1753926345
A417930,B1003740,1461,5,1765885886
A966720,B1004012,143,4,1761831361
A757295,B1000396,737,5,1755784434
A749050,B1000744,882,5,1761838331
A597649,B1001817,1107,5,1754984474
A302138,B1000339,230,5,1735079722
A792208,B1001808,117,4,1743227131
A884434,B1001874,881,5,1747084469
A666345,B1004900,300,5,1764758644
A344058,B1003740,730,4,1742322452
A931203,B1001651,161,4,1739044932
A676058,B1003153,40,4,1759414823
A590007,B1003264,1148,3,1736033765
A529799,B1004659,203,4,1748609362
A556214,B1000609,909,5,1741124538
A314329,B1003049,1441,5,1737525362
A174500,B1001717,298,4,1744319800
A237144,B1002176,765,5,1747105377
A934016,B1001384,788,5,1735134914
A754712,B1004659,1428,4,1760487042
A320599,B1004915,678,5,1752066803
A108284,B1002226,765,5,1743531535
A861922,B1000635,1435,4,1754457608
A683320,B1002071,481,3,1759513433
A352485,B1001534,176,5,1751148527
A675095,B1000077,927,5,1738073525
A449505,B1002281,400,5,1741214938
A603024,B1004998,788,4,1751022092
A852223,B1004087,1301,4,1736006350
A944828,B1000975,980,3,1756114309
A577360,B1000960,1410,4,1746652098
A532149,B1003532,776,5,1759112644
A975096,B1001366,395,5,1759562217
A568440,B1001669,1254,3,1752213790
A879622,B1002674,1306,5,1755795679
A853636,B1002989,190,5,1738552968
A463153,B1004504,94,5,1761221669
A874464,B1002926,1131,5,1762869994
A616400,B1004066,1406,4,1750636670
A119281,B1001954,356,5,1757453707
A925495,B1000863,117,5,1758770657
A925546,B1002664,1241,4,1760848390
A743820,B1003997,1370,4,1745422226
A819952,B1004267,1330,5,1757442280
A570987,B1002524,299,5,1749504029
A113681,B1004527,532,5,1738423292
A326548,B1004707,197,5,1761810537
A626312,B1000707,935,4,1754862553
A352485,B1002217,669,4,1745747561
A779966,B1001552,931,4,1738642961
A110959,B1001929,257,5,1746710306
A597649,B1002941,1168,4,1765172126
A182916,B1002673,37,5,1736465304
A290530,B1000766,1324,5,1744487526
A750856,B1001903,319,4,1754817290
A102427,B1000100,855,5,1758836121
A573442,B1002009,979,5,1750462859
A944428,B1000660,166,5,1739140053
A130051,B1000765,1213,4,1737868590
A896487,B1002498,1067,5,1738252874
A874474,B1000617,476,5,1754649730
A928288,B1003050,588,5,1762171087
A322100,B1001392,265,5,1754797017
A137754,B1003495,175,5,1753314616
A503827,B1003399,977,4,1737700677
A115460,B1003397,745,4,1755565941
A280236,B1003142,202,5,1737887208
A287857,B1004952,1344,5,1763240936
A991227,B1002250,660,3,1756888059
A908697,B1003605,2,5,1745303583
A582110,B1001824,581,5,1744442034
A146813,B1004005,271,5,1760784126
A442163,B1000453,1093,5,1763985165
A221673,B1000553,359,4,1751816072
A472243,B1003437,855,5,1744128921
A743813,B1004901,978,3,1765042372
A992315,B1003142,1081,3,1746907454
A672582,B1004149,987,5,1740813265
A273220,B1001380,1339,5,1748747976
A672209,B1003303,1485,5,1742095447
A701677,B1004748,544,3,1761271670
A802351,B1002634,942,5,1754133488
A602637,B1003252,346,5,1756828202
A110796,B1001234,1487,5,1747098138
A852223,B1004349,1423,5,1749118192
A716125,B1000082,323,5,1765010508
A836232,B1001319,1110,4,1742815742
A507136,B1002389,340,5,1736396985
A507945,B1004523,1298,4,1741950470
A163319,B1002196,1189,5,1755582836
A244053,B1003097,1187,4,1754738121
A263211,B1003386,555,5,1760829209
A368304,B1001407,595,5,1760833680
A984257,B1004030,643,5,1764443509
A942179,B1002979,493,5,1743254232
A396870,B1000715,1299,5,1755161287
A759869,B1004243,956,4,1757002332
A601161,B1003440,922,5,1741291172
A235602,B1000787,1169,5,1755246354
A874928,B1001008,962,4,1737618425
A359434,B1004616,658,5,1756854579
A304615,B1003330,789,5,1741593292
A990662,B1003024,862,4,1744414412
A411069,B1004132,341,5,1760650151
A444780,B1003025,527,5,1734645201
A442768,B1000629,416,5,1745639608
A653733,B1001755,345,5,1759492115
A206924,B1000092,1187,5,1741095037
A906782,B1000677,1132,3,1759377287
A244649,B1002239,929,4,1765524004
A696092,B1002194,1448,5,1756197864
A517449,B1001286,566,4,1750376466
A117022,B1000480,946,4,1764709710
A934099,B1004108,400,5,1766080335
A918225,B1000502,1307,5,1746035162
A390306,B1002310,141,4,1741534476
A292058,B1002571,877,5,1742861009
A440992,B1003535,549,5,1743733824
A429314,B1002138,222,4,1744500570
A862019,B1003721,431,5,1756800393
A224377,B1004296,1063,4,1756761265
A645232,B1000552,1232,3,1751012956
A641826,B1000891,764,5,1756198388
A960990,B1000962,915,4,1743531130
A490664,B1004288,572,3,1753403045
A266776,B1003606,573,3,1735767235
A866870,B1003012,1232,4,1750031066
A379225,B1001242,1253,4,1758134683
A572696,B1004006,560,4,1743698379
A296376,B1001120,398,3,1743956654
A463155,B1001598,312,4,1755666951
A595259,B1001381,70,5,1739362860
A966035,B1000076,1386,5,1740946918
A752421,B1001109,1452,5,1756888441
A636337,B1004027,1008,3,1752417354
A768159,B1002541,488,5,1757832959
A264410,B1003269,1483,5,1763890929
A829720,B1002628,534,5,1736148442
A227154,B1001614,1041,5,1752834190
A570997,B1004165,106,5,1759605405
A667598,B1000669,883,4,1754193080
A891308,B1003377,566,5,1756434180
A778556,B1002572,763,5,1760345595
A319386,B1002239,425,4,1763268936
A677239,B1001300,1000,4,1755986497
A897627,B1001315,1,5,1760700662
A684808,B1001244,310,5,1745581940
A152459,B1003565,11,4,1738228664
A502048,B1002998,549,5,1764799727
A370240,B1004855,92,5,1738741645
A162735,B1001405,708,3,1757902303
A113781,B1000514,978,3,1744485759
A104241,B1003789,800,5,1748545668
A480927,B1001055,637,3,1743753170
A894479,B1000516,778,3,1740754643
A424764,B1003072,1073,4,1759139311
A798508,B1004959,946,5,1737659098
A132912,B1002002,1012,5,1752573556
A718677,B1000427,335,5,1764206332
A702540,B1004871,674,5,1759202841
A445322,B1003167,242,4,1736981743
A717694,B1003271,1350,5,1745705468
A779872,B1001041,499,5,1763565156
A452339,B1004372,1205,4,1736832079
A846135,B1001448,1037,5,1763209061
A546220,B1002208,1128,3,1762490064
A606401,B1000735,1162,5,1735659858
A205195,B1002142,415,4,1759952139
A307346,B1001642,1207,3,1751398762
A175659,B1000462,201,5,1746868182
A866870,B1000592,636,5,1734610177
A953684,B1000859,1351,5,1757980805
A877451,B1001150,663,4,1762574590
A688488,B1004112,107,4,1738595631
A266886,B1004853,1046,5,1746913735
A318771,B1003932,1231,4,1755838917
A607151,B1004301,1312,5,1751687429
A872767,B1000160,372,4,1746918666
A320338,B1004939,957,5,1764681329
A468993,B1001488,1019,5,1749981939
A245694,B1003893,1426,3,1753091485
A286090,B1001567,355,5,1738044757
A576660,B1004647,1404,4,1750973249
A295937,B1001073,168,5,1741023030
A341299,B1004084,77,5,1753367460
A640610,B1002590,1247,3,1756318494
A880070,B1001035,16,4,1743502108
A292306,B1001766,696,5,1765951925
A326461,B1001042,456,5,1753671704
A288453,B1002366,579,5,1752409777
A598282,B1000115,793,4,1735092089
A398171,B1003969,520,5,1740300307
A514622,B1004894,36,5,1740497724
A726127,B1000299,756,5,1739263494
A945639,B1002936,1027,5,1757394608
A257712,B1001800,212,4,1758699723
A418396,B1000590,554,5,1756843550
A713205,B1004458,132,4,1764180194
A524149,B1004168,656,5,1743919194
A307358,B1002831,1176,4,1744277469
A826358,B1003904,2,5,1753841628
A150028,B1000708,367,5,1765743669
A612644,B1003446,50,4,1737116484
A370371,B1003553,1258,5,1746215390
A185269,B1000786,1006,4,1742023500
A213978,B1000726,1254,5,1738169654
A508419,B1000009,349,5,1748875768
A374613,B1002339,399,5,1761631183
A785213,B1000613,1465,4,1752875203
A738937,B1002704,40,4,1748168621
A168176,B1001379,1231,4,1756078751
A864963,B1000815,188,5,1735260351
A199641,B1004937,1205,3,1744737281
A132912,B1000015,1329,5,1760596116
A718694,B1002286,1261,4,1759300338
A194363,B1004572,262,5,1764350839
A113286,B1003096,570,5,1739877087
A934704,B1002596,1263,5,1754343910
A798508,B1002165,1312,5,1758703813
A786337,B1001220,1258,5,1760457128
A544541,B1002000,230,5,1738889085
A527286,B1002546,895,5,1743303103
A952925,B1001932,169,4,1756577703
A370614,B1000678,817,5,1736923678
A863174,B1001276,785,3,1755946150
A202297,B1003561,603,5,1741332668
A930468,B1003808,1155,5,1749331694
A638221,B1001878,809,5,1736495604
A778097,B1004642,807,5,1750655389
A590875,B1002290,339,5,1765556643
A447088,B1003071,1161,3,1736074763
A936473,B1003996,1180,5,1763179926
A194074,B1004878,193,5,1735792339
A935560,B1003940,729,4,1738833467
A915295,B1002458,93,5,1743832639
A692831,B1000530,9,5,1739208001
A874554,B1002221,927,3,1762605424
A830234,B1004431,436,4,1741762514
A129020,B1004789,339,5,1753321765
A775123,B1002346,750,5,1761221925
A696905,B1003503,378,5,1764829035
A848802,B1001509,49,3,1763265747
A378715,B1004214,1244,4,1743298264
A799626,B1003161,530,3,1748120993
A210421,B1000461,430,5,1741537171
A590875,B1002919,565,5,1735392488
A339632,B1003026,18,5,1763577687
A721285,B1004569,641,4,1764312364
A375356,B1000625,66,3,1758314591
A929182,B1001478,910,5,1736650353
A115460,B1000402,1118,5,1743953927
A928288,B1001162,1164,5,1749407598
A942179,B1002709,470,5,1738462908
A133646,B1003653,459,5,1739594483
A628547,B1004985,1367,4,1738186266
A501049,B1003575,1124,4,1753035951
A934051,B1002882,328,5,1746469363
A785097,B1003735,413,5,1738435626
A391117,B1001421,582,4,1766080060
A866451,B1004198,712,4,1749752055
A151471,B1001796,1424,3,1761864317
A631778,B1000595,208,5,1762803220
A604594,B1003362,295,5,1749662132
A470812,B1004458,1026,4,1746228594
A923978,B1003692,692,4,1755750072
A680785,B1003366,203,5,1741447004
A359158,B1000690,469,5,1749611967
A714103,B1001588,64,5,1762105739
A628547,B1003171,1108,4,1747353722
A567017,B1000603,1128,5,1746354109
A684808,B1003226,1498,5,1760950839
A948121,B1000011,973,5,1762449611
A461137,B1002075,260,4,1764729159
A112994,B1004994,359,3,1762785380
A225351,B1001624,25,5,1758198599
A755343,B1001366,1071,4,1754461203
A579013,B1004289,909,4,1752313536
A537249,B1004741,578,4,1757831508
A452151,B1000891,941,3,1751281203
A768159,B1001826,1240,4,1735015318
A334580,B1000984,249,5,1736275345
A546220,B1003877,989,5,1753111258
A209298,B1002545,90,5,1747828950
A481174,B1000248,618,5,1740220666
A341136,B1000143,418,5,1747329632
A802351,B1001190,1390,5,1761162315
A546010,B1002389,367,5,1742290120
A571712,B1003325,539,3,1741648388
A237144,B1000287,441,5,1736824582
A917682,B1004949,223,5,1742848846
A286028,B1001517,1452,5,1745716992
A634380,B1000921,1364,4,1748124832
A613877,B1003592,1319,5,1755957212
A630641,B1001101,1358,5,1760449551
A817871,B1002988,218,4,1737072148
A282028,B1002939,667,5,1741416253
A491850,B1003812,570,5,1757876887
A110796,B1001796,786,4,1758622491
A519577,B1000586,856,5,1735477837
A741609,B1002007,1072,5,1765329769
A975096,B1000830,581,4,1735742457
A693383,B1002439,282,4,1760639856
A724677,B1003788,234,5,1764624663
A705814,B1000258,398,5,1736971565
A159544,B1000503,767,5,1753115242
A477081,B1003810,470,4,1750792248
A820989,B1002918,186,4,1758170879
A861678,B1003387,23,4,1757049684
A903186,B1002299,632,3,1741039100
A254129,B1004838,403,3,1741880290
A510657,B1002065,1242,5,1764875575
A832346,B1003951,543,5,1745793057
A754379,B1002016,840,3,1747393446
A714078,B1003906,1302,5,1755650773
A722315,B1001697,41,5,1741109224
A571909,B1004414,242,4,1761387493
A896906,B1002563,920,4,1750979591
A455848,B1001973,979,4,1742166808
A213978,B1000210,982,4,1746471389
A464187,B1004777,717,5,1752879642
A848096,B1002950,1027,5,1758065973
A885711,B1001847,400,5,1741572350
A717880,B1001351,595,4,1765328391
A458590,B1004096,585,5,1748198757
A117022,B1001640,958,5,1744990508
A541925,B1002346,698,5,1751973247
A171640,B1003345,659,5,1737772019
A845879,B1002362,41,4,1739363229
A743813,B1004425,1387,4,1765259710
A124117,B1001576,1010,4,1760010107
A405673,B1003210,1017,5,1752435637
A947368,B1001751,800,4,1749084984
A245739,B1002971,167,3,1736631244
A704323,B1003063,1127,5,1765302637
A440992,B1003668,621,4,1748306163
A329017,B1002932,757,5,1761766991
A362193,B1004239,861,5,1753636268
A750617,B1003068,946,4,1754106816
A213425,B1001594,991,5,1746934384
A308127,B1000171,1253,5,1746290837
A561963,B1000389,1426,5,1736207893
A701983,B1000047,508,5,1759109128
A577741,B1002668,1038,4,1753988081
A870074,B1004162,187,5,1734743514
A272292,B1003206,915,5,1760956172
A235602,B1002019,347,3,1750978368
A989704,B1002437,1029,3,1763183533
A487533,B1000360,1134,4,1757601269
A731210,B1000949,464,3,1744035365
A490299,B1002614,1152,5,1764195446
A807491,B1004355,654,5,1734971160
A138005,B1003423,1118,4,1741640126
A357003,B1002286,652,5,1749790437
A519458,B1001159,163,3,1753203482
A908488,B1003541,533,5,1746314032
A713453,B1003676,422,4,1760389843
A554841,B1002464,189,4,1759088454
A897627,B1001047,1485,4,1753697409
A342053,B1004735,694,5,1736118960
A222524,B1000868,43,4,1741183440
A330335,B1002829,235,5,1739487958
A229009,B1001848,1171,5,1753677339
A292779,B1000504,537,5,1740150672
A412379,B1000998,1475,4,1765547608
A351033,B1001244,10,5,1744395045
A749871,B1002536,1413,5,1757771231
A516670,B1004583,396,5,1746742508
A122423,B1002137,435,5,1747151781
A830234,B1003325,932,5,1753447801
A755785,B1001784,833,4,1754678745
A339572,B1004803,71,4,1755620308
A622154,B1002328,1121,5,1742391067
A411775,B1004170,1439,5,1742302360
A352485,B1003456,396,5,1743725906
A384257,B1001664,908,4,1737938556
A398371,B1003643,330,4,1741769405
A712110,B1000952,1190,5,1764552057
A525284,B1000775,667,5,1746609733
A376431,B1000530,430,4,1757571843
A111433,B1002659,951,5,1741317826
A143820,B1002493,946,4,1765616841
A978679,B1003024,857,4,1738846870
A224298,B1003978,68,4,1737577491
A277977,B1000467,313,5,1761026408
A397447,B1000994,361,5,1761888986
A836120,B1002502,897,5,1742940403
A680472,B1000349,1403,5,1755470202
A763849,B1004364,904,5,1735197581
A430859,B1004390,877,5,1741089546
A443504,B1001842,696,5,1759239375
A506046,B1002139,345,5,1742054055
A303880,B1000712,1263,5,1760823607
A984096,B1001299,929,5,1751806179
A716945,B1003450,545,5,1743791116
A143181,B1004969,481,4,1743135210
A349441,B1002735,679,3,1737101622
A559917,B1000053,771,3,1742338969
A211479,B1003831,501,4,1735953859
A832119,B1004497,848,4,1750013811
A657753,B1001419,925,3,1754591326
A447036,B1002563,737,4,1745247949
A151801,B1004056,976,5,1747596751
A269308,B1000325,719,4,1740223509
A469057,B1003712,540,5,1735259649
A171549,B1003861,1300,5,1745467123
A266469,B1002978,290,5,1743399572
A984972,B1001145,72,4,1735064509
A529749,B1003659,250,5,1751206086
A138570,B1000327,92,4,1751438881
A102906,B1002241,734,5,1755406150
A577028,B1003876,1205,5,1760300496
A603255,B1001421,72,5,1761567356
A462240,B1000188,88,5,1760274828
A466877,B1002485,1333,4,1754243405
A180768,B1004214,36,5,1761748444
A887175,B1001049,694,5,1744606039
A166954,B1002804,1166,5,1740138901
A345121,B1000065,298,4,1738682590
A898860,B1002834,1485,5,1747314056
A378588,B1001611,201,5,1750606374
A799626,B1000583,949,4,1747051719
A994161,B1001960,326,5,1747307473
A556214,B1002059,867,4,1760463266
A470147,B1004960,1235,5,1750503125
A853332,B1003877,1381,5,1747611962
A477459,B1003801,55,5,1746524793
A413389,B1001836,753,5,1735468299
A664139,B1003452,1191,4,1735039817
A356208,B1000567,612,5,1755741689
A585551,B1004927,692,5,1758113923
A458249,B1000866,233,4,1762336933
A250207,B1004784,1218,5,1757397880
A968988,B1002609,757,5,1751034766
A564219,B1004402,835,5,1765847156
A234072,B1000675,708,4,1743315688
A157535,B1004557,73,5,1751070308
A918225,B1000887,1151,5,1735328200
A830641,B1002036,817,4,1747504619
A573442,B1000317,242,4,1758570397
A418147,B1000107,673,5,1747734893
A750617,B1000504,1414,5,1751900953
A139505,B1003704,1378,5,1738014922
A804275,B1000601,86,5,1747658289
A305697,B1002369,961,4,1734793680
A576660,B1000128,1013,5,1741751299
A666512,B1002288,1066,5,1742593148
A985420,B1004679,850,4,1765547905
A911900,B1000319,1438,5,1759938926
A524149,B1004609,542,4,1756859490
A555334,B1000095,425,5,1736368243
A909094,B1000291,1115,5,1754690119
A894043,B1003111,956,4,1747309378
A537943,B1001438,656,5,1758982389
A600360,B1001993,388,4,1736450850
A747179,B1003361,1372,5,1756384473
A956423,B1000892,1352,5,1755736866
A995197,B1001525,450,4,1736778107
A636487,B1004524,1337,4,1763247339
A712024,B1000188,745,4,1746631696
A277875,B1000061,1201,5,1761338822
A299121,B1004439,723,5,1743149709
A824833,B1004804,1295,5,1743112047
A130410,B1002064,212,5,1751917961
A657753,B1001968,268,5,1752779220
A891227,B1001507,275,5,1763260782
A935651,B1003235,1028,4,1747808880
A761793,B1002373,1189,4,1751406331
A282345,B1003488,1081,4,1737413650
A252139,B1002145,1276,4,1748126479
A800450,B1004049,1184,5,1753287321
A117408,B1001363,785,5,1765221343
A915085,B1000543,1223,3,1754664633
A677467,B1000285,1303,3,1762316154
A727861,B1003915,1193,5,1749062186
A922930,B1004781,829,5,1740932461
A463153,B1003527,310,5,1763601447
A230743,B1002846,1402,5,1738021898
A548826,B1004959,418,4,1749822780
A874546,B1003541,1112,5,1749361170
A499550,B1002243,306,4,1742950675
A698873,B1003525,1416,5,1745881005
A925290,B1003288,125,4,1743385372
A176018,B1000880,790,5,1739378770
A344058,B1001934,116,5,1755165211
A631478,B1000427,328,5,1763089198
A383322,B1001687,1450,5,1746140345
A134182,B1004188,668,4,1740684009
A282732,B1001917,540,4,1749503350
A440044,B1004974,304,5,1759687200
A235270,B1000336,1285,5,1759978269
A580240,B1000131,1004,5,1749189111
A472526,B1002220,1485,5,1762388783
A153607,B1001246,660,4,1763769162
A380454,B1004101,1374,5,1763107540
A304524,B1002532,294,5,1748601921
A934704,B1004348,647,5,1746606200
A468003,B1001835,1333,5,1749803987
A390418,B1000587,1303,3,1750029485
A839531,B1003591,972,5,1762343594
A558923,B1001792,1469,5,1751660735
A256031,B1000245,1449,5,1736776433
A521755,B1002720,1088,5,1756449365
A820767,B1004717,785,4,1750198074
A725431,B1001289,1229,3,1764219494
A756410,B1000272,1392,5,1749797666
A988150,B1000147,920,4,1743788996
A392636,B1002917,1279,4,1758098442
A245694,B1002975,446,5,1746140368
A478782,B1000212,885,5,1751948741
A139695,B1001252,555,4,1742938719
A200359,B1003427,1069,3,1761579978
A357750,B1002251,560,5,1764870888
A772415,B1000473,723,5,1764519496
A375356,B1002015,473,4,1764360645
A696486,B1003142,1419,5,1763309055
A658285,B1003003,176,3,1737665671
A983350,B1000147,208,4,1748958150
A565702,B1003676,363,5,1755714850
A820989,B1001497,1020,5,1736851045
A533923,B1000564,1113,3,1742755320
A589919,B1004260,932,5,1762969858
A362526,B1001521,443,3,1747270482
A806843,B1004924,639,4,1739551545
A114782,B1002031,472,4,1738194407
A716978,B1000059,315,5,1765321355
A797357,B1000179,957,5,1754046335
A905254,B1003373,221,5,1754002780
A738937,B1003836,646,5,1749162671
A102073,B1002836,897,4,1760399274
A546220,B1001952,579,4,1765131452
A254905,B1003276,281,4,1741037986
A232973,B1004809,877,4,1762548062
A237776,B1002861,433,3,1762979874
A709622,B1001523,384,5,1764136021
A462555,B1000139,1012,5,1754377973
A797456,B1004854,237,4,1739620049
A229999,B1001629,1301,5,1765553427
A235270,B1002400,315,4,1749547688
A991686,B1000115,1134,5,1761294816
A823053,B1004009,1188,5,1757346759
A106260,B1000215,1054,5,1752029699
A314334,B1000694,836,5,1759197934
A685810,B1004818,318,4,1757588431
A872487,B1001771,293,5,1735624649
A785097,B1000593,400,4,1743779011
A998953,B1002825,1071,5,1757163257
A701830,B1002286,910,5,1738279868
A464538,B1004809,158,4,1751367092
A576660,B1002477,684,5,1743650537
A639615,B1002830,745,4,1740298505
A679384,B1002567,120,5,1742702686
A515542,B1001765,1294,5,1764503084
A383546,B1000967,1352,5,1749388615
A598988,B1004338,435,4,1757797554
A290618,B1002610,526,5,1760902550
A485896,B1001561,1446,4,1743202974
A357003,B1000654,1401,4,1737131683
A820592,B1003339,611,4,1738342959
A933431,B1002515,348,4,1739305190
A931560,B1003570,454,4,1762759778
A656581,B1003960,1235,5,1755909245
A353304,B1003631,692,4,1735645134
A513899,B1004172,413,4,1737485385
A752447,B1000929,501,4,1757195382
A872511,B1001606,1463,5,1760965621
A291477,B1000388,585,5,1763014231
A721874,B1003289,1467,4,1740820238
A736123,B1002493,107,5,1747627666
A122199,B1002999,1369,4,1745762943
A520278,B1000331,520,4,1740788240
A866267,B1004986,410,4,1744508318
A929300,B1000217,999,5,1744457545
A100740,B1000181,160,4,1741703558
A515435,B1004627,213,5,1760420687
A513727,B1001699,751,5,1757067949
A970194,B1004088,461,5,1748121807
A544351,B1002674,1109,5,1754233757
A548519,B1002249,1497,5,1741538786
A168532,B1000735,187,5,1761126593
A851148,B1002040,187,5,1735988846
A969488,B1001714,1474,3,1744755082
A781805,B1002726,1246,5,1743448227
A148304,B1003059,305,5,1735997384
A296376,B1002000,320,5,1763699404
A121665,B1003644,805,4,1763835529
A302138,B1004737,1256,5,1737110182
A141403,B1001474,620,5,1759450582
A984257,B1003221,556,5,1738136449
A222524,B1003516,626,5,1756010950
A853332,B1001893,977,4,1740472902
A698488,B1002944,292,3,1754422270
A839144,B1003444,196,5,1739898911
A108807,B1001117,834,4,1742843464
A831028,B1003529,193,5,1745103486
A226133,B1001617,837,5,1750860903
A809182,B1000425,260,5,1737821915
A137754,B1003336,1118,5,1762339003
A489409,B1000731,76,5,1750738265
A747520,B1003851,1380,5,1741891465
A603255,B1000973,539,4,1749075893
A841630,B1002495,613,4,1756657570
A955308,B1000774,1450,4,1755342536
A767220,B1004456,1044,4,1734766694
A750329,B1004827,635,5,1757943732
A671284,B1000318,131,5,1739457788
A348076,B1003424,32,5,1757421750
A306760,B1002280,642,5,1739698957
A853413,B1004045,613,5,1745634989
A556319,B1004339,1435,5,1736565485
A332110,B1002448,1033,5,1763467058
A349849,B1002694,574,4,1761458252
A453717,B1000947,492,4,1751282058
A751273,B1000715,1067,5,1753173985
A740392,B1000593,477,3,1760069446
A686467,B1004516,1051,5,1748563716
A822321,B1000056,442,5,1739004120
A490211,B1001100,442,4,1755154889
A713022,B1003186,297,5,1743000465
A959762,B1000029,900,5,1756726462
A277977,B1003176,717,3,1744900491
A843907,B1003085,708,5,1761385364
A101619,B1001598,1004,5,1754907357
A489239,B1001498,705,5,1754716342
A593706,B1004415,1129,5,1746005037
A284130,B1000694,236,4,1736305920
A458180,B1000727,523,4,1747256544
A806327,B1002948,417,3,1746143519
A252635,B1000426,609,3,1757709377
A314329,B1002726,1300,5,1757246084
A467768,B1001016,862,4,1754719247
A565199,B1004579,373,4,1744360559
A959382,B1000674,1167,5,1759456296
A453457,B1000166,678,5,1752423335
A887333,B1000861,578,3,1749853236
A742144,B1000898,215,5,1749010594
A987579,B1003600,1060,5,1753837904
A973319,B1003616,921,4,1761802402
A808801,B1001168,1498,5,1757744788
A342524,B1000608,1178,4,1745697976
A311274,B1000013,315,5,1746062393
A980926,B1003819,16,4,1761858350
A120947,B1001994,660,3,1765119520
A640610,B1001866,992,5,1736345268
A729629,B1003945,1193,5,1766024420
A926807,B1001476,829,4,1764066261
A303648,B1004870,910,4,1764141427
A263211,B1000886,763,3,1743935845
A305167,B1001440,628,5,1760050902
